symbol,Price,Trailing P/E,Forward P/E,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Date,Forward Price/Sales
SP500 Internet & Direct Marketing Retail Mean ,1271.104,78.674,34.214,8.144,22.822,34.302,2.346,2.954,232.878,65.464,24.806,5.076,3.42,9.482,0.788,2.106,12756582000.0,9.934,24.954,57.962,93966000000.0,389110000000.0,392436000000.0,7.782,8.522,2021-09-25,0.0
SP500 Internet & Direct Marketing Retail Mean ,1256.452,78.936,33.64,8.002,22.146,33.526,2.346,2.954,232.878,65.464,24.806,5.076,3.42,9.466,0.788,2.106,12756582000.0,9.934,24.954,57.962,93966000000.0,391136000000.0,394460000000.0,7.662,8.53,2021-09-18,0.0
SP500 Internet & Direct Marketing Retail Mean ,1247.84,78.052,33.554,7.974,22.146,32.978,2.756,2.954,232.878,65.464,24.806,5.076,3.42,9.518,0.788,2.106,12756582000.0,9.934,24.954,57.962,93966000000.0,390660000000.0,393984000000.0,7.628,8.822,2021-09-10,0.0
SP500 Internet & Direct Marketing Retail Mean ,1239.466,77.454,33.386,7.94,22.022,32.838,2.756,2.954,232.878,65.464,24.806,5.076,3.42,9.466,0.788,2.106,12756582000.0,9.934,24.954,57.962,93966000000.0,388504000000.0,391832000000.0,7.588,9.022,2021-09-03,0.0
SP500 Internet & Direct Marketing Retail Mean ,1204.978,76.47,75.516,7.828,21.646,32.37,2.756,2.954,232.878,65.464,24.806,5.054,3.42,9.576,0.788,2.106,12749182000.0,9.83,24.954,57.962,93966000000.0,374222000000.0,377548000000.0,7.488,8.648,2021-08-27,0.0
SP500 Internet & Direct Marketing Retail Mean ,1133.354,70.828,72.522,7.256,20.13,29.962,2.234,2.954,232.878,70.258,24.806,5.054,6.0,6.076,0.788,2.106,12749182000.0,9.83,24.954,57.962,93966000000.0,357730000000.0,361058000000.0,6.95,6.542,2021-08-20,0.0
SP500 Internet & Direct Marketing Retail Mean ,1181.826,72.726,73.222,7.454,22.536,31.016,2.234,2.954,232.874,71.228,24.806,5.056,6.0,5.018,0.788,2.106,12749182000.0,9.838,24.954,57.962,93966000000.0,365922000000.0,376520000000.0,7.458,-1.472,2021-08-13,0.0
SP500 Internet & Direct Marketing Retail Mean ,1199.016,72.226,73.842,7.774,19.898,87.176,1.806,2.448,265.066,66.28,38.648,5.356,7.596,6.37,0.772,2.106,12682054000.0,8.872,8.91,61.938,93608000000.0,378686000000.0,384492000000.0,7.684,20.096,2021-08-06,0.0
SP500 Internet & Direct Marketing Retail Mean ,1250.076,57.642,75.826,8.892,21.392,81.148,1.806,2.024,204.75,66.28,35.092,5.796,7.596,6.08,0.746,2.106,12569098000.0,5.324,4.778,66.934,93279999999.8,404052000000.0,408014000000.0,8.912,19.874,2021-07-31,0.0
SP500 Internet & Direct Marketing Retail Mean ,1253.276,57.214,75.49,8.782,21.126,80.0,1.806,1.994,205.836,66.28,35.23,5.966,7.596,6.12,0.728,2.106,12139098000.0,5.408,4.734,67.332,88445999999.8,403740000000.0,409698000000.0,8.822,19.704,2021-07-24,0.0
