symbol,Price,Trailing P/E,Forward P/E,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Date,Forward Price/Sales
SP500 Regulated Gas Mean ,54.89,20.3133333333333,19.79,2.9,2.14333333333333,1179.10666666667,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,53.8333333333333,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000.0,14516666666.6667,26179999999.6667,5.14,18.9166666666667,2022-02-05,0.0
SP500 Regulated Gas Mean ,53.39,19.37,18.8466666666667,2.76666666666667,2.04,1146.28666666667,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,56.5566666666667,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000.0,13883333333.3333,25549999999.6667,5.01333333333333,18.49,2022-01-29,0.0
SP500 Regulated Gas Mean ,53.3566666666667,18.43,18.18,2.64333333333333,1.96666666666667,1139.56,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,58.91,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000.0,13463333333.3333,25123333333.0,4.88333333333333,18.22,2022-01-22,0.0
SP500 Regulated Gas Mean,53.9566666666667,18.43,18.18,2.64333333333333,1.96666666666667,1153.82666666667,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,58.91,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000,13463333333.3333,25123333333,4.88333333333333,18.22,2022-01-15 00:00:00,0.0
SP500 Regulated Gas Mean,53.69,18.43,18.18,2.64333333333333,1.96666666666667,1157.95,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,58.91,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000,13463333333.3333,25123333333,4.88333333333333,18.22,2022-01-08 00:00:00,0.0
SP500 Regulated Gas Mean,53.29,18.43,18.18,2.64333333333333,1.96666666666667,1165.54,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,58.91,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000,13463333333.3333,25123333333,4.88333333333333,18.22,2022-01-01 00:00:00,0.0
SP500 Regulated Gas Mean,52.1733333333333,18.43,18.18,2.64333333333333,1.96666666666667,1150.89333333333,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,58.91,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000,13463333333.3333,25123333333,4.88333333333333,18.22,2021-12-23 00:00:00,0.0
SP500 Regulated Gas Mean,51.7466666666667,18.43,18.18,2.64333333333333,1.96666666666667,1171.94,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,58.91,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000,13463333333.3333,25123333333,4.88333333333333,18.22,2021-12-18 00:00:00,0.0
SP500 Regulated Gas Mean ,49.54,18.3966666666667,18.1,2.63,1.95666666666667,1153.58,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,59.1733333333333,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000.0,13390000000.0,25053333333.3333,4.87,18.1666666666667,2021-12-11,0.0
SP500 Regulated Gas Mean ,47.24,17.8933333333333,17.3366666666667,2.52,1.88,1098.31,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,62.01,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000.0,12710000000.0,24369999999.6667,4.74333333333333,17.6433333333333,2021-12-04,0.0
SP500 Regulated Gas Mean ,48.8533333333333,17.99,17.5666666666667,2.56,1.9,1121.29333333333,0.316666666666667,1.05666666666667,143.25,54.1733333333333,4.62333333333333,2.78666666666667,3.4,60.9366666666667,0.203333333333333,10.0566666666667,1843333333.33333,21.41,14.33,43.2366666666667,5400000000.0,13003333333.0,24666666666.6667,4.79666666666667,17.8833333333333,2021-11-29,0.0
SP500 Regulated Gas Mean ,48.05,18.18,17.9466666666667,2.58666666666667,1.91666666666667,1106.65,0.53,1.05666666666667,143.25,56.9666666666667,4.62333333333333,2.78666666666667,3.4,60.0,0.22,9.88333333333333,1843333333.33333,21.41,14.33,43.2366666666667,5400000000.0,13096666666.6667,24683333333.3333,4.80333333333333,17.89,2021-11-20,0.0
SP500 Regulated Gas Mean ,48.8766666666667,17.9233333333333,18.0233333333333,2.59666666666667,1.91,1121.28,0.596666666666667,1.05666666666667,142.27,56.8366666666667,4.62333333333333,2.80666666666667,3.39666666666667,60.5166666666667,0.22,9.88333333333333,1850000000.0,21.5966666666667,14.33,43.2366666666667,5400000000.0,13026666666.3333,24476666666.6667,4.79333333333333,17.7066666666667,2021-11-13,0.0
SP500 Regulated Gas Mean ,48.4,19.9766666666667,17.8333333333333,2.58,2.00333333333333,-21.2133333333333,0.596666666666667,1.08,141.476666666667,56.8366666666667,9.62,2.86333333333333,3.39666666666667,60.5666666666667,0.216666666666667,9.88333333333333,1840000000.0,22.0166666666667,14.3433333333333,42.21,5326666666.66667,13000000000.0,24646666666.6667,4.83333333333333,12.69,2021-11-06,0.0
SP500 Regulated Gas Mean ,47.9533333333333,28.91,17.7366666666667,2.55666666666667,1.94666666666667,-20.8666666666667,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,61.95,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12623333333.3333,24126666666.6667,4.77,13.3533333333333,2021-10-30,0.0
SP500 Regulated Gas Mean ,48.2866666666667,28.6466666666667,17.58,2.53,1.92333333333333,-21.03,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,62.6066666666667,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12483333333.3333,23990000000.0,4.74333333333333,13.2766666666667,2021-10-23,0.0
SP500 Regulated Gas Mean ,48.47,27.89,17.0566666666667,2.45,1.87,-21.1,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,64.52,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12113333333.3333,23623333333.3333,4.66,13.0566666666667,2021-10-16,0.0
SP500 Regulated Gas Mean ,46.63,27.9633333333333,17.13,2.46333333333333,1.87333333333333,-20.2033333333333,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,64.2966666666667,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12146666666.6667,23656666666.6667,4.67333333333333,13.0866666666667,2021-10-09,0.0
SP500 Regulated Gas Mean ,45.6766666666667,27.42,16.79,2.41666666666667,1.83333333333333,-19.4466666666667,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,65.5433333333333,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,11900000000.0,23406666666.6667,4.63,12.9666666666667,2021-10-02,0.0
SP500 Regulated Gas Mean ,45.6133333333333,27.42,16.79,2.41666666666667,1.83333333333333,-19.63,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,65.5433333333333,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,11900000000.0,23406666666.6667,4.63,12.9666666666667,2021-09-25,0.0
SP500 Regulated Gas Mean ,46.1466666666667,27.48,16.7966666666667,2.42,1.83666666666667,-19.5566666666667,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,65.5066666666667,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,11896666666.6667,23406666666.6667,4.63333333333333,12.9666666666667,2021-09-18,0.0
SP500 Regulated Gas Mean ,49.2633333333333,28.76,17.8066666666667,2.57333333333333,1.94666666666667,-21.1666666666667,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,61.8566666666667,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12663333333.3333,24170000000.0,4.78666666666667,13.38,2021-09-11,0.0
SP500 Regulated Gas Mean ,49.8166666666667,28.9566666666667,17.8166666666667,2.58333333333333,1.94333333333333,-20.6233333333333,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,61.4833333333333,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12663333333.3333,24170000000.0,4.80666666666667,13.4333333333333,2021-09-04,0.0
SP500 Regulated Gas Mean ,48.9466666666667,28.6633333333333,18.1,2.56333333333333,1.92333333333333,-20.3233333333333,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,62.2066666666667,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12530000000.0,24040000000.0,4.79,13.37,2021-08-28,0.0
SP500 Regulated Gas Mean ,49.81,29.3566666666667,18.5033333333333,2.61666666666667,1.97,-20.71,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85333333333333,3.39666666666667,60.9933333333333,0.216666666666667,9.88333333333333,1826666666.66667,21.9166666666667,12.69,42.3666666666667,5310000000.0,12770000000.0,24273333333.0,4.83333333333333,13.4966666666667,2021-08-21,0.0
SP500 Regulated Gas Mean ,50.87,29.5466666666667,18.75,2.65333333333333,1.99666666666667,-21.47,0.596666666666667,1.13333333333333,139.4,56.8366666666667,8.28333333333333,2.85,3.39666666666667,60.2033333333333,0.216666666666667,9.88333333333333,1823333333.33333,21.9033333333333,12.69,42.3666666666667,5310000000.0,12990000000.0,24496666666.6667,4.87,13.5933333333333,2021-08-14,0.0
