symbol,Price,Trailing P/E,Forward P/E,Price/Sales (ttm),Price/Book (mrq),Price/CashFlow,Quick Ratio,Current Ratio,Total Debt to Equity (mrq),Total Debt to Capital,Return on Equity,Return on Assets,Return on Invested Capital (ttm),Book Value/Market Value,Asset Turnover,Inventory Turnover (ttm),EBITDA,Operating Margin,Profit Margin,Gross Margin ttm,Revenue,Market Cap,Enterprise Value,Enterprise Value/Revenue,Enterprise Value/EBITDA,Date,Forward Price/Sales
SP500 Chemicals Mean ,143.411333333333,31.2993333333333,17.074,2.816,5.03466666666667,11.186,0.944666666666667,1.38533333333333,98.3506666666667,42.0093333333333,22.944,5.51466666666667,6.394,31.6753333333333,0.856,5.384,4185999999.93333,16.4353333333333,12.692,29.764,18575999999.9333,43751333333.3333,50393333333.2667,3.232,14.8886666666667,2022-02-05,0.0
SP500 Chemicals Mean ,140.878,31.3046666666667,16.79,2.78266666666667,4.788,11.51,1.06733333333333,1.44666666666667,101.114,46.3873333333333,23.1013333333333,5.37066666666667,6.21666666666667,34.6966666666667,0.766666666666667,5.64333333333333,4047333333.26667,16.316,12.7886666666667,28.208,17945999999.9333,42901333333.2667,49590666666.6667,3.19466666666667,14.3626666666667,2022-01-29,0.0
SP500 Chemicals Mean ,146.751333333333,33.084,18.0006666666667,2.93533333333333,5.38,14.6313333333333,1.066,1.60666666666667,96.6786666666667,43.2426666666667,24.6813333333333,5.668,5.32733333333333,35.262,0.704,5.59466666666667,4007999999.93333,15.9726666666667,13.546,27.032,17848000000.0,45347333333.2667,52038666666.6,3.348,15.056,2022-01-22,0.0
SP500 Chemicals Mean ,153.186666666667,33.502,18.2453333333333,2.976,5.688,16.5553333333333,1.066,1.696,96.6786666666667,43.2426666666667,24.7326666666667,6.07733333333333,6.52733333333333,35.376,0.638,5.94933333333333,4013333333.26667,16.0313333333333,13.5553333333333,26.9246666666667,17819333333.3333,46045333333.2667,52737333333.2667,3.388,15.2966666666667,2022-01-14,0.0
SP500 Chemicals Mean ,153.982,33.502,18.2453333333333,2.976,5.688,16.5633333333333,1.066,1.696,96.6786666666667,43.2426666666667,24.7326666666667,6.07733333333333,6.52733333333333,35.376,0.638,5.94933333333333,4013333333.26667,16.0313333333333,13.5553333333333,26.9246666666667,17819333333.3333,46045333333.2667,52737333333.2667,3.388,15.2966666666667,2022-01-08,0.0
SP500 Chemicals Mean ,155.550666666667,33.502,18.2453333333333,2.976,5.688,16.7313333333333,1.066,1.696,96.6746666666667,43.2426666666667,24.7326666666667,6.07733333333333,6.52733333333333,35.376,0.638,5.94933333333333,4013333333.26667,16.0313333333333,13.5553333333333,26.9246666666667,17819333333.3333,46045333333.2667,52737333333.2667,3.388,15.2966666666667,2022-01-01,0.0
SP500 Chemicals Mean ,150.985333333333,33.502,18.2453333333333,2.976,5.688,16.238,1.066,1.696,96.6746666666667,43.2426666666667,24.7326666666667,6.07733333333333,6.52733333333333,35.376,0.638,5.94933333333333,4013333333.26667,16.0313333333333,13.5553333333333,26.9246666666667,17819333333.3333,46045333333.2667,52737333333.2667,3.388,15.2966666666667,2021-12-23,0.0
SP500 Chemicals Mean ,152.988,33.502,18.2453333333333,2.976,5.688,16.4013333333333,1.066,1.696,96.6746666666667,43.2426666666667,24.7326666666667,6.07733333333333,6.52733333333333,35.376,0.638,5.94933333333333,4013333333.26667,16.0313333333333,13.5553333333333,26.9246666666667,17819333333.3333,46045333333.2667,52737333333.2667,3.388,15.2966666666667,2021-12-18,0.0
SP500 Chemicals Mean ,150.574666666667,32.86,17.9346666666667,2.93266666666667,5.61733333333333,16.2353333333333,1.066,1.696,96.6746666666667,43.2426666666667,24.7326666666667,6.07733333333333,6.52733333333333,36.224,0.638,5.94933333333333,4013333333.26667,16.0313333333333,13.5553333333333,26.9246666666667,17819333333.3333,45287999999.9333,51977333333.1333,3.34333333333333,15.0773333333333,2021-12-11,0.0
SP500 Chemicals Mean ,146.132666666667,28.0846666666667,14.8066666666667,2.45666666666667,4.70866666666667,10.346,1.066,1.02333333333333,70.5633333333333,43.2426666666667,15.596,3.918,6.52733333333333,33.7173333333333,0.430666666666667,5.94933333333333,3151999999.86667,9.71,8.28133333333333,27.524,14603333333.3333,37228666666.6667,42654666666.5333,2.818,12.5926666666667,2021-12-04,0.0
